id,no vol score,log vol score,score,mean volume,volatility,short mom,long mom,short unweighted mom,long unweighted mom
4350,-1.89301209415996,-12.065705751551398,-39.42578148857403,41206.64597049754,4.801457378108213e-05,-4.311221499850658,-3.3282492428628623,-8.198704887657462,-3.2439122745524576
100,-2.155534549113538,-12.640963621359962,-39.17390986697326,41895.54324625021,5.502474877879948e-05,-4.933329578990458,-5.730265872110628,-5.741041236071318,-4.706307564738556
3880,-1.1877094107002324,-10.673353033088787,-39.03336305380172,32024.77999038385,3.0428057379097737e-05,-3.7320197763672094,-2.211920870339984,-3.998444384852059,-2.3540193510600163
4760,-3.2702219603474707,-15.3729556245655,-38.9691987181956,143870.75259543856,8.391812169390412e-05,-7.670700369942813,-3.41216785611125,-15.162154167438676,-6.040708484880818
1760,-2.111483885834392,-12.453331600923354,-38.74663351207354,40966.06532684226,5.449464106801559e-05,-5.276831647257825,-3.753712776243167,-8.03673754286487,-4.465774816620357
4400,-1.427131169098357,-10.912803509905464,-38.593270686249696,47342.75869028491,3.697875675530206e-05,-5.720919496525982,-2.26042296702346,-4.122069501489321,-2.586689062943184
4380,-1.3320643364315985,-10.722081668152676,-38.45712468913565,26886.596447757467,3.463764769725267e-05,-4.6371182018101145,-2.801319489101905,-3.5393959667154555,-2.660193929335018
4520,-1.796241186171849,-11.651021459360855,-38.4425025359001,53080.36880733944,4.672539683113509e-05,-2.977465649151577,-4.45547410232506,-3.2751558939988388,-5.331928337175505
920,-1.398180043491977,-10.751021556672558,-38.08546048917414,17451.9435504044,3.671164863266948e-05,-3.440033760365425,-2.268394247943749,-5.841497288450831,-2.657867552479932
3240,-2.484774486530948,-13.232215925960302,-37.99787322787958,74257.08088990752,6.539246214200834e-05,-4.828647188868241,-6.263161053004922,-6.7488067638783455,-6.121729894337632
4060,-1.4582379996660166,-10.722459712082578,-37.427826481649625,36393.24747785907,3.896133269670286e-05,1.111708640906562,-2.919385428513716,-4.802982681837791,-4.340168268161628
2330,-2.632193267591936,-13.379771890594254,-36.80723926292679,44995.6328264426,7.15129230092285e-05,-6.768660122150471,-5.295166087377253,-8.411556313211987,-6.195856804392778
3780,-2.383433887680046,-12.750682094588417,-36.76155260330153,85967.53457865061,6.483496258713489e-05,-5.824646055378112,-5.402822487429338,-6.214956468594022,-6.065232404929078
2210,-2.3761363053303364,-12.621877576226812,-36.16501432003218,62262.0331147541,6.570262310152523e-05,-5.42299321007025,-5.678368946616014,-6.319350414041723,-5.891776552730807
3730,-1.639068353784174,-10.7629778796189,-35.74541202394457,57732.28847636437,4.585395050660547e-05,-5.563995665421253,-4.384291599370984,-3.2682225238694507,-2.883771018525866
4440,-1.9099929386090944,-11.32523901558005,-35.3669349787191,60688.4282960199,5.400504566647832e-05,-7.285870960023208,-3.2360644416234385,-6.315150942995723,-2.951385750771084
50,-2.584027908123319,-12.979849039353406,-35.294244670108,45439.27078007751,7.321386056780605e-05,-3.5686622573048448,-4.898650978042674,-8.62259525045945,-7.256071468406699
4020,-1.3226507193789685,-9.917154318203645,-34.851918400748886,38460.58131799471,3.795058579474202e-05,-4.130827963745733,-2.851500134895644,-3.4896831229069387,-2.955912998894616
3600,-1.0570515978267383,-9.418556720861824,-34.4099683243432,34767.296667324,3.071934236797688e-05,-3.224439730121817,-2.390875018723971,-2.818179661142637,-2.2861732229718954
820,-1.566370140410661,-10.23069705197318,-33.8819299102843,34142.2812525769,4.6230251480899706e-05,-3.701458489350122,-3.9570818181081022,-3.5017411783042034,-3.939960389718864
3920,-1.1456108013023545,-9.37059302172567,-33.73542860305585,37878.33561447363,3.395868523806399e-05,-2.1913432435830886,-1.522670410634231,-5.097920655831958,-2.430991290295484
3670,-1.4462273336342848,-9.933372803810268,-33.723696170258,48628.756264568765,4.288460334634845e-05,-3.29533738593017,-3.850718299307796,-3.444765059686897,-3.384887618151967
980,-1.6945239219847252,-10.40526755968438,-33.24973948519996,49927.22308010764,5.096352477405086e-05,-5.745676264800852,-2.69728064619728,-6.2688675786056045,-2.8730354480702665
4270,-1.0189665493020543,-9.064041597151949,-33.10795092891679,24072.901679169743,3.077709494887766e-05,-4.318939000215393,-1.878616346599413,-2.3740629977975245,-1.736481193241281
2300,-3.1743679503102182,-13.91971653520298,-32.45308611792793,90588.9911413835,9.781405499542352e-05,-3.782565029435009,-5.67953503394321,-12.017784967254755,-8.351911089618518
1910,-1.655058395712048,-10.046450174543423,-31.86793440855088,32591.36710832364,5.193491283413583e-05,-6.618821696908372,-1.820885105442318,-6.878912803585697,-0.6528290000322203
2170,-1.4948307740859204,-9.658775773106994,-31.80244556801579,23993.137958039653,4.700364224785576e-05,-6.1356019594566025,-2.9755679022195767,-3.477004616575902,-2.549461155179517
4360,-1.381628838155412,-9.392974944169238,-31.738044685273923,50030.94307116105,4.353226078846853e-05,-1.5952386326909218,-3.803360373682524,-1.434919988175683,-4.194368542422307
3960,-1.123393573069893,-8.886913595467377,-31.735171845798803,35506.542996245895,3.539900708678882e-05,-3.5968644163152788,-2.4091799942477183,-3.019740997243893,-2.425686141215844
3380,-2.1235077958976016,-11.01552533593577,-30.89204469585698,79413.44250325415,6.873963238122568e-05,-3.182258945255674,-6.761299082425711,-1.2645415718297786,-5.43958201459437
4570,-2.024141279937326,-10.735893641653576,-30.720173714888915,103529.5231746672,6.588964303142272e-05,-3.729541984537035,-4.798250407546615,-6.199117560060833,-4.955419723713923
890,-1.083416636453177,-8.460491400675595,-30.10616130743309,18096.32369491108,3.598654193703817e-05,-3.866651876598991,-2.072406665614214,-3.163453094471393,-2.086663233738856
4000,-1.3785739484198691,-8.981725233049534,-29.706157834410885,49830.666169560776,4.640700948619357e-05,-4.743635507868308,-2.0832066101301905,-5.061664955145752,-2.4098497063914808
180,-1.6530144797137702,-9.582474263016254,-29.45110568223672,39659.05526130674,5.612741665963249e-05,-5.700723641954868,-3.0942657889029235,-5.274534540657619,-3.074127609410386
4040,-0.8820408199088966,-8.017566428711403,-29.35661485567116,31279.602785822084,3.0045726465580635e-05,-3.653803133576696,-1.7371343225680722,-2.075698043907636,-1.4686363181154087
3970,-1.2995614252319303,-8.59568024956549,-28.654763116260217,73849.34451256898,4.535237021361e-05,-4.121249029081703,-3.2753563220703725,-4.3515120240940055,-1.308183434697927
2180,-1.10588306802846,-8.16196254125213,-28.52815144242018,17678.578813250817,3.876462413838906e-05,-3.134052196438617,-2.0981536981592224,-3.802003803001372,-2.339355786881976
4170,-1.413002214764171,-8.740940028867271,-28.06023314607632,67105.11198693077,5.035603971671746e-05,-3.93854813118918,-3.0877568087324723,-4.198538487800484,-3.135947885922297
4330,-0.8679107975276984,-7.641963287605767,-27.87657699393019,19935.81978049389,3.113405199342359e-05,-2.0817196436956955,-1.4469629056102362,-3.653736520073244,-1.619712776274925
3570,-1.1722975466903147,-7.982922069945349,-26.994385742014693,41050.91327141383,4.342745776451299e-05,-3.1144940807628902,-2.056237925835971,-4.037958035232477,-2.7397744504286
2160,-1.335804620951298,-7.703137192647457,-23.584726839227937,48516.42217369808,5.663854536273385e-05,-6.303887072294498,-2.8444081090122806,-2.07625322391122,-1.4153319083347895
3950,-0.6541871779078348,-6.289875268345854,-23.12107616204794,15939.076894471533,2.829397616801459e-05,-2.086915079579992,-1.1298618551776396,-2.365806647132648,-1.204400230413112
960,-1.6465563528565703,-8.36881866633759,-23.020074817793315,77175.38818461538,7.152697660147778e-05,-4.756808520397257,-2.52827954856046,-7.257711243453863,-2.1812068778941147
4300,-0.7926349226607932,-6.045523346853791,-21.363142691753048,33661.97750162443,3.710291758556569e-05,-1.899082251405681,-1.810026285333549,-2.3491972255597755,-1.862806086659959
490,-1.481261090648035,-7.563127298205713,-20.89550585758253,38989.12634984913,7.088897970424186e-05,-3.106632624850442,-3.0223110295424105,-5.128421678792463,-3.519107555344111
4320,-0.885678671874096,-6.11630528540826,-20.815700530825943,66998.73001402525,4.254858829096314e-05,-1.418637140052859,-2.3093492306195214,-0.6352206415497612,-2.75292001488798
760,-1.7463549008914634,-8.167213026697084,-20.582684895066905,72499.53643273163,8.4845825984054e-05,2.3903676434589545,-1.7369683447910795,-2.3560625225725462,-7.208325208890304
780,-0.818274754758375,-5.522442032171178,-18.59488945697406,35556.142505219206,4.400535731345685e-05,-2.370168391102532,-1.7249624657677405,-2.862281175324801,-1.4736529320841307
3520,-0.9056075595639184,-5.636017594310438,-18.15959774525133,59756.17269001491,4.9869362321130245e-05,-3.248917999482754,-2.7004117267501355,-0.8776455334372704,-1.3443074484935844
2950,-1.382760978795479,-6.659412540865466,-17.337149281642606,118421.07166136568,7.975711325619212e-05,-3.655275607466894,-2.448477351107601,-5.304285149669366,-2.770057931518789
4310,-0.5806930128031583,-4.5950913671502125,-16.410354688903286,48513.92508276454,3.538576854745401e-05,-1.8575961511572856,-1.2457911846931,-1.252347723857885,-1.4170970097876616
4840,-1.5879757219373498,-6.991236912885663,-16.38309552896572,156937.9682432983,9.69276971577056e-05,-4.87613896542176,-4.427161072594476,-3.951870712274719,-2.46844936170638
840,-0.5820926532532424,-3.89735385561284,-13.072174640964054,35592.72129583541,4.4529136830007496e-05,-1.1635125898016272,-1.7955838677943985,-1.237289371601931,-1.1968829229915128
4460,-0.5142530074122101,-2.890185632227269,-8.678271754965271,89360.21810221951,5.925753674606702e-05,-2.3451063823511147,-1.0183393628789292,-1.389649882074621,-0.0887151269480787
700,1.5576020330392355,7.88870261510676,21.624910896941167,53275.12434369531,7.202813646087936e-05,3.970047340784261,3.5667746448334405,2.430594496858224,4.484843315519922
3840,1.4823692842202931,8.22176662149902,24.430452190659032,107839.19569120288,6.067711201788872e-05,-1.4633216634828656,1.261857596213603,1.0473440483460743,6.203502420478314
4150,1.72049433779686,8.838017765918394,24.559156573235,127019.87277615244,7.005510684645762e-05,13.19957175049571,3.752405789557622,-17.590410770692927,0.4843194586924256
4580,1.9405586437952789,9.87322881965184,27.18515013688521,119941.97764749752,7.13830394176231e-05,4.761928145074762,0.654995981323486,6.155882986249484,6.0884623727981495
0,3.655437059680697,14.797904784757748,30.91205499359967,146273.099563591,0.0001182528000949,-6.5565117897258975,11.896772171766711,-19.25461828945903,17.4885922762637
2740,2.2740161212299874,11.650366213942409,32.29246299056676,73836.9290044009,7.041940783192259e-05,-11.226642460552052,-4.930957747661148,-5.8421839341218655,3.364218123838088
800,2.520393580986037,12.81013417183946,35.236606723770905,75148.00379510576,7.152770414995035e-05,-2.535739452637721,0.2051210839694291,11.242691422966235,7.369990900000134
2810,2.5025267878477577,14.5852107319711,45.00050169596752,70775.11060568807,5.561108639977692e-05,-11.270597824948728,-6.144488694128877,-4.80080689949952,0.2535282847477099
810,5.573573634985053,23.32211050252186,51.07947492083803,75191.61517687804,0.0001091157190559,-20.65750270443096,-9.419990210806024,-24.33794407849426,6.2534126989794965
2860,5.641065825930405,24.607064204149783,56.98484350337451,174871.86145583267,9.899238953944576e-05,-17.045119392967344,-3.294412214341334,-29.20715671623749,3.140219001446836
2010,4.101961672846407,21.100161137268344,58.70897924586325,97551.57803813368,6.986940882872598e-05,18.64861487544464,-0.4851477858045352,-1.693855165327943,11.43040396605972
4190,4.910790510859015,26.069468502645933,74.65463514606004,104318.54496800934,6.578011534382517e-05,27.48116516661391,5.044619367612775,4.552825603977598,4.54599025914104
1380,5.950449332459639,29.226118701614556,77.68272970447264,103084.4916333512,7.6599385154163e-05,-24.16838296026596,2.6577734280906653,-29.22798670732104,8.64800327801692
3700,7.239839615846162,35.14838447078888,92.29373322616227,120749.55901685056,7.84434583234943e-05,-30.437434225844505,-14.165406924322845,-23.73980850680841,1.480442667166037
1930,9.066311657977016,39.89037668723696,93.40351561245916,91066.45058514849,9.70660643609399e-05,1.0582014913352438,17.34496522457398,-3.6754816698863806,34.42253616956893
1870,11.092127996062867,46.4236925291864,101.70546632962149,176608.13127236415,0.0001090612766094,-44.18023491424383,0.4795052899391869,-50.44986417756312,5.803067147817975
2440,9.486725702849322,42.876585949630666,103.80334148200274,87724.9351686281,9.139133256605344e-05,-50.95714523106793,-12.087271099794108,-26.382671521980043,13.133040923887554
1650,11.427837608246824,51.02345119362006,121.69280454392428,79376.24523461939,9.390725812487965e-05,-52.59065196580654,-20.676952976373627,-33.364814766610905,4.038768435835688
3750,15.3801555723777,71.16380206748092,177.15326985959337,153350.6852633545,8.681835556615789e-05,-63.271762456699946,-36.49448656982801,-43.01128657903276,0.7781780169067429
3080,14.805887701546164,73.35107688566616,196.70375380630296,138948.4413048902,7.526998044036179e-05,-56.04994685062616,1.142201480379062,-69.39274628352788,5.595772849923086
1570,33.37575375550546,121.9631015443304,216.2542303260987,214956.43516383995,0.0001543357265436,-123.06988282092378,-21.60690861886929,-155.41415871682176,8.1117196819234
